#Rows starting from # are ignored
#Tab-separated values
#Length Frequencies to be normalized to length event probabilities
1	0.29512665430652174
2	1.6231965986858967
3	5.891602469304164
4	15.874595542291848
5	33.865803823558466
6	59.578728948850994
7	88.89524636812183
8	114.8230265588248
9	130.41627707916095
10	131.8653468244868
11	119.87758802226979
12	98.78801235168017
13	74.30209476023465
14	51.30382733445088
15	32.682438153798465
16	19.29171696578353
17	10.591530883175082
18	5.426525082120243
19	2.602193314233073
20	1.1709869914048823
21	0.495655869377791
22	0.19776168525678206
23	0.07451889589385675
24	0.026564606406607755
25	0.008972933719565373
26	0.0028759402947325257
27	0.0008758007481900871
28	0.0002537041849915834
29	6.998736137698925e-05
30	1.840408391765269e-05
